"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x241285790","x1169354501368799233",2019-09-04 21:00:13,"VBGBuptown","NEW AT VBGB SUNDAYS!  Mimosa Flights &amp; Build your own Blood Mary bar! Get creative! New brunch menu too @ VBGB Beer Hall &amp; Garden https://t.co/RA7EvqMYxS","Instagram",161,,,,FALSE,FALSE,0,0,,,"instagram.com/p/B2AOtooJgZj/…","https://t.co/RA7EvqMYxS","https://www.instagram.com/p/B2AOtooJgZj/?igshid=3elxfwlqjc3h",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2407188 -80.8450012","-80.8450012 35.2407188","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/VBGBuptown/status/1169354501368799233","VBGBuptown","Charlotte, NC","VBGB BEER HALL & GARDEN/Restaurant at the Avidxchange MUSIC FACTORY. 30 craft beers on draft w/many local breweries. Full Bar. 6,500 sqft patio! Full Menu.","http://t.co/piDyOh6NEm",FALSE,4037,741,133,8801,517,2011-01-21 22:18:51,FALSE,"http://t.co/piDyOh6NEm","http://vbgbuptown.com",,"https://pbs.twimg.com/profile_banners/241285790/1398792316","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1341843705/LOGO_LARGEFACEBOOK_SIZE_normal.jpg",35.2407188,-80.8450012
"x241285790","x1169353992058654720",2019-09-04 20:58:11,"VBGBuptown","BLOODY MARY &amp; MIMOSA LOVERS listen up!! Build your own bloody Mary. Mimosa Flights. EVERY SUNDAY! New brunch menu too @ VBGB Beer Hall &amp; Garden https://t.co/Qz2TUKX9bY","Instagram",175,,,,FALSE,FALSE,0,0,,,"instagram.com/p/B2AOeuGJrtw/…","https://t.co/Qz2TUKX9bY","https://www.instagram.com/p/B2AOeuGJrtw/?igshid=do2dgpqihpnt",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2407188 -80.8450012","-80.8450012 35.2407188","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/VBGBuptown/status/1169353992058654720","VBGBuptown","Charlotte, NC","VBGB BEER HALL & GARDEN/Restaurant at the Avidxchange MUSIC FACTORY. 30 craft beers on draft w/many local breweries. Full Bar. 6,500 sqft patio! Full Menu.","http://t.co/piDyOh6NEm",FALSE,4037,741,133,8801,517,2011-01-21 22:18:51,FALSE,"http://t.co/piDyOh6NEm","http://vbgbuptown.com",,"https://pbs.twimg.com/profile_banners/241285790/1398792316","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1341843705/LOGO_LARGEFACEBOOK_SIZE_normal.jpg",35.2407188,-80.8450012
"x1005591778718834689","x1167547802584584194",2019-08-30 21:21:02,"BeerWithMe_CLT","Sniff test is kind of woody especially for an IPA. Taste is grassy and piney. - Drinking a Hop Solo by @SierraNevada at @livenationncsc  — https://t.co/qqo2llIb80","Untappd",162,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c798503184","https://t.co/qqo2llIb80","http://untp.beer/s/c798503184",,,,,,,,,"x34323617 x48326909","SierraNevada LiveNationNCSC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.3274 -80.7116","-80.7116 35.3274","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/BeerWithMe_CLT/status/1167547802584584194","Beer With Me Charlotte","Charlotte, NC","What's better than a beer?  A beer with friends.  Sharing events & releases from Charlotte area breweries so you and your friends can find the best places!",,FALSE,168,231,2,3653,590,2018-06-09 23:25:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1005591778718834689/1543980959","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1011656746656358400/GKZeBx9j_normal.jpg",35.3274,-80.7116
"x1005591778718834689","x1167638147708182532",2019-08-31 03:20:02,"BeerWithMe_CLT","Sniff test from the bottle is like any other American IPA.  The taste, however, is entirely different with flavors of mango and papaya. - Drinking a Tropical Torpedo by @SierraNevada at @livenationncsc  — https://t.co/lMsAEn2SB3","Untappd",228,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c798763986","https://t.co/lMsAEn2SB3","http://untp.beer/s/c798763986",,,,,,,,,"x34323617 x48326909","SierraNevada LiveNationNCSC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.3274 -80.7116","-80.7116 35.3274","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/BeerWithMe_CLT/status/1167638147708182532","Beer With Me Charlotte","Charlotte, NC","What's better than a beer?  A beer with friends.  Sharing events & releases from Charlotte area breweries so you and your friends can find the best places!",,FALSE,168,231,2,3653,590,2018-06-09 23:25:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1005591778718834689/1543980959","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1011656746656358400/GKZeBx9j_normal.jpg",35.3274,-80.7116
"x1005591778718834689","x1169337987823472640",2019-09-04 19:54:36,"BeerWithMe_CLT","Sniff test is apple and/or pear with yeastiness. Taste is light &amp; refreshing with flavors of pear, peppercorn along with some graininess. - Drinking an ExBEERimental: Casey's Saison W/ Belgian Ardennes Yeast by @pilotbrewing @ Pilot Brewing Company  — https://t.co/yVgaOqmqJv","Untappd",279,,,,FALSE,FALSE,0,1,,,"untp.beer/s/c800809238","https://t.co/yVgaOqmqJv","http://untp.beer/s/c800809238",,,,,,,,,"x621944320","pilotbrewing","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2211 -80.8155","-80.8155 35.2211","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/BeerWithMe_CLT/status/1169337987823472640","Beer With Me Charlotte","Charlotte, NC","What's better than a beer?  A beer with friends.  Sharing events & releases from Charlotte area breweries so you and your friends can find the best places!",,FALSE,168,231,2,3653,590,2018-06-09 23:25:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1005591778718834689/1543980959","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1011656746656358400/GKZeBx9j_normal.jpg",35.2211,-80.8155
"x3039223215","x1169302671909519360",2019-09-04 17:34:16,"SAFEcoalitionNC","@CBJspanberg @Panthers @SeatGeek @Bojangles1977 Hard to compete with food courts with unobstructed views of the field, real beer gardens,  sideline standing sections &amp; modern in game experiences that new stadiums have. Especially when you baking in the stands like last weeks college game or getting rained on like fanfest.","Twitter for iPhone",279,"x1169286711689523201","x38442545","CBJspanberg",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x38442545 x56443153 x58865001 x15855468","CBJspanberg Panthers SeatGeek Bojangles1977","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/SAFEcoalitionNC/status/1169302671909519360","SAFE Coalition NC","","Organizing for criminal justice reform, accountability from law enforcement & justice for victims. SAFE = Safety, Accountability, Fairness, Ethics.",,FALSE,1116,394,37,15480,8271,2015-02-15 16:05:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/3039223215/1424125791","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/616747616815050752/EGkA8r9M_normal.jpg",35.209059,-80.8467855
"x27441005","x1169162256682225665",2019-09-04 08:16:18,"MarkPacker","@JCobb40 Smokin’ Pig for BBQ...Rick Erwins for upscale dining...Pixie &amp; Bills for prime rib....ESSO Club for cold beer and good times. Enjoy your trip.","Twitter for iPhone",146,"x1169080014043844609","x994096027","JCobb40",FALSE,FALSE,6,0,,,,,,,,,,,,,,"x994096027","JCobb40","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/MarkPacker/status/1169162256682225665","Mark Packer","Charlotte, NC","Host ""Off Campus” on SiriusXM 84 + “Packer and Durham” on the ESPN ACCNetwork. Love BBQ, dogs, SF Giants & family, but not in that order. IG: accpacker",,FALSE,30222,153,395,83129,4,2009-03-29 15:20:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/27441005/1566521001","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1076975007648034816/Ub00EZc__normal.jpg",35.209059,-80.8467855
"x116960759","x1169045171729784839",2019-09-04 00:31:03,"RickSpeed","Exactly how I’m going to sleep tonight after the day I’ve had.
Dead Sleep S’mores Stout
Brewed and conditioned with graham, marshmallow, and chocolate 8% @dg_beer @ Charlotte, North Carolina https://t.co/tXCjsM4jc5","Instagram",214,,,,FALSE,FALSE,0,0,,,"instagram.com/p/B1-CDigF5jv/…","https://t.co/tXCjsM4jc5","https://www.instagram.com/p/B1-CDigF5jv/?igshid=9o9hbvov3ah2",,,,,,,,,"x2960608569","DG_Beer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.22694444 -80.84333333","-80.84333333 35.22694444","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/RickSpeed/status/1169045171729784839","Rick LeMunyon","Charlotte, NC","CLT is home, NJ native, World Traveler, Foodie, Fashion, Fitness, Cars, Craft Beer, Cigars, Tattoos, Photography, Art, Vintage Stuff, Music, Movies.","https://t.co/C3eS7FUNYl",FALSE,340,337,73,6654,60,2010-02-24 03:16:52,FALSE,"https://t.co/C3eS7FUNYl","http://www.instagram.com/rickspeed",,"https://pbs.twimg.com/profile_banners/116960759/1415073779","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/713593328844070912/Bs8PNi6X_normal.jpg",35.22694444,-80.84333333
"x240846643","x1169042706816913408",2019-09-04 00:21:15,"GLBCinNCarolina","@krismbright Hello! 
We have a beer finder on our website, but the biggest help is asking for us. Let your favorite spots know that you’re looking for @GLBC_Cleveland! We’ll do our best to get it stocked on our end. Thank you for being a #glbcsnob and #glbcfamily! 
https://t.co/KgdF32rXsr!","Twitter for iPhone",277,"x1167919485002502144","x3127763747","krismbright",FALSE,FALSE,2,0,"glbcsnob glbcfamily",,"greatlakesbrewing.com/beer-finder#","https://t.co/KgdF32rXsr","https://www.greatlakesbrewing.com/beer-finder#",,,,,,,,,"x3127763747 x18343148","krismbright GLBC_Cleveland","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/GLBCinNCarolina/status/1169042706816913408","Great Lakes NC","North Carolina","Learn about Great Lakes Brewing Company news, events and releases happening throughout NC!","https://t.co/0VEOMxRITV",FALSE,1549,701,70,3050,881,2011-01-20 21:54:22,FALSE,"https://t.co/0VEOMxRITV","http://www.greatlakesbrewing.com/charlotte-greensboro-winstonsalem",,"https://pbs.twimg.com/profile_banners/240846643/1485801962","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/598501313475964928/sI3C5gO8_normal.jpg",35.209059,-80.8467855
"x21767875","x1169038549280272385",2019-09-04 00:04:44,"1065TheEnd","Our last @woodyandwilcox Beer Club at @NoDaBrewing was a HUGE success!! The winner of our #GreatAmericanBeerFestival tickets was so excited to hear his name called!! Thanks to everyone who came out and we’ll see you again soon!! 😎🍻 https://t.co/tG5AQNMohh","Twitter for iPhone",231,,,,FALSE,FALSE,13,1,"GreatAmericanBeerFestival",,,,,"http://pbs.twimg.com/media/EDlCXPxWwAA4kNH.jpg","https://t.co/tG5AQNMohh","https://twitter.com/1065TheEnd/status/1169038549280272385/photo/1","photo","http://pbs.twimg.com/media/EDlCXPxWwAA4kNH.jpg","https://t.co/tG5AQNMohh","https://twitter.com/1065TheEnd/status/1169038549280272385/photo/1",,"x14923771 x247962191","woodyandwilcox NoDaBrewing","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0ec2d38e0a156000.json","NoDa Brewing Company","NoDa Brewing Company","poi","United States","US","NA NA","NA NA","-80.94763 -80.94763 -80.94763 -80.94763 35.222473 35.222473 35.222473 35.222473","https://twitter.com/1065TheEnd/status/1169038549280272385","106.5 The End","Charlotte","📍Charlotte’s Alternative Rock 📻 Home of @WoodyandWilcox | 6am - 10am M-F ⬇️ Listen #Live on @iHeartRadio","https://t.co/0ZLJYraWqY",FALSE,11547,7297,153,24574,3969,2009-02-24 16:24:41,TRUE,"https://t.co/0ZLJYraWqY","http://www.1065.com",,"https://pbs.twimg.com/profile_banners/21767875/1558378050","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1079740676894449668/RQ-dPHO1_normal.jpg",35.222473,-80.94763
"x277867390","x1169002917556379649",2019-09-03 21:43:09,"Katie_MColeman","Class is in session 🍻 
This week’s Beer&amp; series is Beer &amp; Hops, an  interesting way to identify different hop varietals in beer. @ Protagonist https://t.co/BQX4ddGIM3","Instagram",174,,,,FALSE,FALSE,1,0,,,"instagram.com/p/B19u1PPJCB_/…","https://t.co/BQX4ddGIM3","https://www.instagram.com/p/B19u1PPJCB_/?igshid=j1rrcu8mtqs0",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.24707 -80.80624","-80.80624 35.24707","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/Katie_MColeman/status/1169002917556379649","Katie Coleman","Charlotte, NC","Marketing Manager for @compassdl, launcher of apps. Writer about all things travel, food, and booze related.","https://t.co/h4vUxId2kk",FALSE,359,128,25,1146,275,2011-04-06 05:42:48,FALSE,"https://t.co/h4vUxId2kk","http://kmcoleman.com",,"https://pbs.twimg.com/profile_banners/277867390/1500997091","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/837052912048164864/HbD5KKKC_normal.jpg",35.24707,-80.80624
"x14923771","x1168956731554238464",2019-09-03 18:39:37,"woodyandwilcox","Somebody wins a trip to #Denver for the #GreatAmericanBeerFestival TONIGHT at NoDa Brewing!! It’s #WWBeerClub 5-7p. Even if you’ve never been to Beer Club u can win by showing up. MUST BE PRESENT TO WIN @ NoDa… https://t.co/UZzdF2XH8G","Instagram",234,,,,FALSE,FALSE,6,0,"Denver GreatAmericanBeerFestival WWBeerClub",,"instagram.com/p/B19Z1dGJG5c/…","https://t.co/UZzdF2XH8G","https://www.instagram.com/p/B19Z1dGJG5c/?igshid=1ra0bw580qcy5",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.25157 -80.812472","-80.812472 35.25157","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/woodyandwilcox/status/1168956731554238464","WoodyAndWilcox","","We talk about stuff. On the radio mostly. @WoodyThings @WilcoxStuff @ChelseaSense NC, SC, WA, ME, TX, AK, AL, TN","https://t.co/stxLQXHVuX",FALSE,16369,2610,64,31007,57031,2008-05-27 18:22:54,TRUE,"https://t.co/stxLQXHVuX","https://www.iheart.com/show/139-The-Woody-and-Wilcox-Show/",,"https://pbs.twimg.com/profile_banners/14923771/1566502266","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1161788840190840837/cMYVdgVk_normal.jpg",35.25157,-80.812472
"x27665142","x1168931537905213442",2019-09-03 16:59:30,"commonmarket","Get ready, South End!  This Friday we're celebrating a whole year back in the neighborhood!  Free beer and wine tasting at 6 pm with Live Music by the Common Market All Stars.  Break Dance Battle starts at 8 and… https://t.co/1P6n2Ds1uh","Instagram",236,,,,FALSE,FALSE,1,0,,,"instagram.com/p/B19OXp_Jmfb/…","https://t.co/1P6n2Ds1uh","https://www.instagram.com/p/B19OXp_Jmfb/?igshid=141w650xs9wjj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.21051 -80.86347","-80.86347 35.21051","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/commonmarket/status/1168931537905213442","Common Market","Charlotte, NC","The market for the people in Plaza-Midwood & SouthEnd & OakWold","http://t.co/kWU5K8WKFD",FALSE,6963,233,211,1456,375,2009-03-30 15:55:58,FALSE,"http://t.co/kWU5K8WKFD","http://www.commonmarketisgood.com",,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/142363250/Picture_1_normal.png",35.21051,-80.86347
"x59706301","x1168825310701334532",2019-09-03 09:57:24,"BTMEScant","I’ve been buying beer out the store since i was 16 - 17 years old ... s/o out to lucky 7 them niggas was letting me have my way","Twitter for iPhone",127,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/BTMEScant/status/1168825310701334532","Scant Da Great","Charlotte 704 ","Leaderz Of Da Nu Skool Podcast Host #FayettevilleNc #CharlotteNc","https://t.co/FmJbrHLeSx",FALSE,1137,607,3,80582,2137,2009-07-24 06:04:55,FALSE,"https://t.co/FmJbrHLeSx","https://soundcloud.com/scantandeastpodcast",,"https://pbs.twimg.com/profile_banners/59706301/1491145812","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1159291379631165440/OQtS6bsy_normal.jpg",35.209059,-80.8467855
"x2155269794","x1168694009486856193",2019-09-03 01:15:39,"ThePackie","Drinking an Amber Ale by Cooper Island Brewing Company at @carolinalehouse — https://t.co/qnCIDuabW2","Untappd",100,,,,FALSE,FALSE,1,0,,,"untp.beer/s/c800445793","https://t.co/qnCIDuabW2","http://untp.beer/s/c800445793",,,,,,,,,"x59171370","carolinalehouse","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2253 -80.8432","-80.8432 35.2253","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/ThePackie/status/1168694009486856193","The Packie","Boston, MA","the Packie - whats the Packie? well we'll talk sports, we'll talk bars, entertainment, comedy and everything in between","https://t.co/Sn3IC2glFX",FALSE,1024,4702,13,4568,145,2013-10-25 16:47:28,FALSE,"https://t.co/Sn3IC2glFX","http://www.ThePackie.com",,"https://pbs.twimg.com/profile_banners/2155269794/1465790473","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/651216189159436288/EhGQzTnI_normal.jpg",35.2253,-80.8432
"x16133418","x1168591835071164416",2019-09-02 18:29:39,"mrchristan","Cool and refreshing! - Drinking a Cryo Room by @mikkellersd at @SaludNODA  — https://t.co/lHiGZeMZgC","Untappd",100,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c800246053","https://t.co/lHiGZeMZgC","http://untp.beer/s/c800246053",,,,,,,,,"x963453169001836544 x478150155","MikkellerSD SaludNODA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2479 -80.8041","-80.8041 35.2479","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/mrchristan/status/1168591835071164416","Christan Miller","Queen City, NC","Native Memphian | QueenCity Citizen | Father of Mr.HJ | Craft Beer Enthusiast | Photographer Always","https://t.co/0Unvbc80Rp",FALSE,322,728,2,3823,26,2008-09-04 19:00:48,FALSE,"https://t.co/0Unvbc80Rp","http://www.mrchristanphotos.com",,"https://pbs.twimg.com/profile_banners/16133418/1423511136","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/879841310047338496/eGthasBo_normal.jpg",35.2479,-80.8041
"x16133418","x1168605411559317511",2019-09-02 19:23:36,"mrchristan","So good 😊 - Drinking a Florence by @HillFarmstead at @heistbrewery  — https://t.co/4dPn9JicRU","Untappd",93,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c800275734","https://t.co/4dPn9JicRU","http://untp.beer/s/c800275734",,,,,,,,,"x229453487 x306552378","HillFarmstead HeistBrewery","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2497 -80.8342","-80.8342 35.2497","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/mrchristan/status/1168605411559317511","Christan Miller","Queen City, NC","Native Memphian | QueenCity Citizen | Father of Mr.HJ | Craft Beer Enthusiast | Photographer Always","https://t.co/0Unvbc80Rp",FALSE,322,728,2,3823,26,2008-09-04 19:00:48,FALSE,"https://t.co/0Unvbc80Rp","http://www.mrchristanphotos.com",,"https://pbs.twimg.com/profile_banners/16133418/1423511136","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/879841310047338496/eGthasBo_normal.jpg",35.2497,-80.8342
"x16133418","x1168601404463861761",2019-09-02 19:07:41,"mrchristan","It’s poppin! - Drinking a Casey Family Preserves: Peach &amp; Nectarine (Anglo &amp; Fantasia 10/3/18) by @CaseyBrewing at @heistbrewery  — https://t.co/8zZjoJEqyO","Untappd",163,,,,FALSE,FALSE,0,0,,,"untp.beer/s/c800266655","https://t.co/8zZjoJEqyO","http://untp.beer/s/c800266655",,,,,,,,,"x2573480372 x306552378","CaseyBrewing HeistBrewery","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","35.2497 -80.8342","-80.8342 35.2497","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/mrchristan/status/1168601404463861761","Christan Miller","Queen City, NC","Native Memphian | QueenCity Citizen | Father of Mr.HJ | Craft Beer Enthusiast | Photographer Always","https://t.co/0Unvbc80Rp",FALSE,322,728,2,3823,26,2008-09-04 19:00:48,FALSE,"https://t.co/0Unvbc80Rp","http://www.mrchristanphotos.com",,"https://pbs.twimg.com/profile_banners/16133418/1423511136","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/879841310047338496/eGthasBo_normal.jpg",35.2497,-80.8342
"x84166820","x1168336854548131842",2019-09-02 01:36:27,"thephilsanford","@ChrisMillerWFAE @NoDaBrewing @CLTPodcast He was drinking the 1775 beer. I didn’t need to go into the Meck Dec, but...","Twitter for iPhone",76,"x1168312147971117056","x55307642","ChrisMillerWFAE",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x55307642 x247962191 x4743599678","ChrisMillerWFAE NoDaBrewing CLTPodcast","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/thephilsanford/status/1168336854548131842","Philip Sanford","Charlotte, NC","@nodarunclub Ambassador, @gyrig Local Event Director at @gyrigcharlotte, @setonhall Alumni, @utoledo MBA, runner, beer drinker, Meck Dec believer","https://t.co/JbKjwDyrrZ",FALSE,923,2564,30,35131,33544,2009-10-21 21:28:21,FALSE,"https://t.co/JbKjwDyrrZ","http://team-sanford.com",,"https://pbs.twimg.com/profile_banners/84166820/1457281907","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1142885049852989440/pP29MY3B_normal.jpg",35.209059,-80.8467855
"x92743985","x1168307682119475201",2019-09-01 23:40:32,"AndyLynes","Three hour layover at Charlotte has just turned into four and a half hours. I may cry into my locally brewed amber beer.","Twitter for Android",120,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/AndyLynes/status/1168307682119475201","Andy Lynes","Brighton, England","Because journalism.","https://t.co/ZsOEcE98o9",FALSE,22412,7388,301,23920,8435,2009-11-26 12:26:46,FALSE,"https://t.co/ZsOEcE98o9","https://youtu.be/W7DgtKb6kN8",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1152742060543434752/CvSs3T5E_normal.jpg",35.209059,-80.8467855
